@(3, 0x00000001, 0x60060BDD, -0.101562500000000, -0.101562500000000)
@(3, 0x00000001, 0x900900DD, 0.085937500000000, 0.085937500000000)
@(3, 0x00000001, 0xD00D04DD, 0.085937500000000, 0.085937500000000)
@(3, 0x00000001, 0x40040EAA, -0.078125000000000, -0.078125000000000)
@(3, 0x00000001, 0x90090F22, 0.070312500000000, 0.070312500000000)
@(3, 0x00000001, 0xD00D0B22, 0.070312500000000, 0.070312500000000)
@(3, 0x00000001, 0x40040422, 0.062500000000000, 0.062500000000000)
@(3, 0x00000001, 0x60060622, 0.062500000000000, 0.062500000000000)
@(3, 0x00000001, 0x60060CAA, -0.062500000000000, -0.062500000000000)
@(3, 0x00000001, 0x70070088, -0.062500000000000, -0.062500000000000)
@(3, 0x00000001, 0x70070E99, 0.062500000000000, 0.062500000000000)
@(3, 0x00000001, 0x80080088, -0.062500000000000, -0.062500000000000)
@(3, 0x00000001, 0x800805DD, -0.062500000000000, -0.062500000000000)
@(3, 0x00000001, 0x80080F88, -0.062500000000000, -0.062500000000000)
@(3, 0x00000001, 0x900904DD, -0.062500000000000, -0.062500000000000)
@(3, 0x00000001, 0xC00C0488, -0.062500000000000, -0.062500000000000)
@(3, 0x00000001, 0xD00D00DD, -0.062500000000000, -0.062500000000000)
@(3, 0x00000001, 0x20020133, -0.054687500000000, -0.054687500000000)
@(3, 0x00000001, 0x40040B55, 0.054687500000000, 0.054687500000000)
@(3, 0x00000001, 0x70070433, -0.054687500000000, -0.054687500000000)
@(3, 0x00000001, 0x70070ADD, -0.054687500000000, -0.054687500000000)
@(3, 0x00000001, 0x70070DAA, -0.054687500000000, -0.054687500000000)
@(3, 0x00000001, 0xA00A0933, -0.054687500000000, -0.054687500000000)
@(3, 0x00000001, 0xE00E0155, 0.054687500000000, 0.054687500000000)
@(3, 0x00000001, 0xF00F02DD, -0.054687500000000, -0.054687500000000)
@(3, 0x00000001, 0x600601AA, -0.050781250000000, -0.050781250000000)
@(3, 0x00000001, 0x60060F22, -0.050781250000000, -0.050781250000000)
@(3, 0x00000001, 0xB00B0CAA, -0.050781250000000, -0.050781250000000)
@(3, 0x00000001, 0xD00D0422, -0.050781250000000, -0.050781250000000)
@(3, 0x00000001, 0x100103AA, -0.046875000000000, -0.046875000000000)
@(3, 0x00000001, 0x100104DD, -0.046875000000000, -0.046875000000000)
@(3, 0x00000001, 0x100109DD, 0.046875000000000, 0.046875000000000)
@(3, 0x00000001, 0x10010B55, 0.046875000000000, 0.046875000000000)
@(3, 0x00000001, 0x200201BB, 0.046875000000000, 0.046875000000000)
@(3, 0x00000001, 0x20020ECC, -0.046875000000000, -0.046875000000000)
@(3, 0x00000001, 0x20020EDD, -0.046875000000000, -0.046875000000000)
@(3, 0x00000001, 0x30030BDD, -0.046875000000000, -0.046875000000000)
@(3, 0x00000001, 0x30030FDD, -0.046875000000000, -0.046875000000000)
@(3, 0x00000001, 0x400400DD, 0.046875000000000, 0.046875000000000)
@(3, 0x00000001, 0x40040155, 0.046875000000000, 0.046875000000000)
@(3, 0x00000001, 0x400404DD, 0.046875000000000, 0.046875000000000)
@(3, 0x00000001, 0x400408DD, -0.046875000000000, -0.046875000000000)
@(3, 0x00000001, 0x400409DD, -0.046875000000000, -0.046875000000000)
@(3, 0x00000001, 0x40040CDD, 0.046875000000000, 0.046875000000000)
@(3, 0x00000001, 0x40040D99, 0.046875000000000, 0.046875000000000)
@(3, 0x00000001, 0x500500DD, 0.046875000000000, 0.046875000000000)
@(3, 0x00000001, 0x500507AA, 0.046875000000000, 0.046875000000000)
@(3, 0x00000001, 0x500509DD, -0.046875000000000, -0.046875000000000)
@(3, 0x00000001, 0x60060EDD, -0.046875000000000, -0.046875000000000)
@(3, 0x00000001, 0x70070611, 0.046875000000000, 0.046875000000000)
@(3, 0x00000001, 0x700706DD, 0.046875000000000, 0.046875000000000)
@(3, 0x00000001, 0x700709EE, -0.046875000000000, -0.046875000000000)
@(3, 0x00000001, 0x800803BB, -0.046875000000000, -0.046875000000000)
@(3, 0x00000001, 0x900909DD, 0.046875000000000, 0.046875000000000)
@(3, 0x00000001, 0x90090BAA, -0.046875000000000, -0.046875000000000)
@(3, 0x00000001, 0x90090CDD, -0.046875000000000, -0.046875000000000)
@(3, 0x00000001, 0xA00A06CC, -0.046875000000000, -0.046875000000000)
@(3, 0x00000001, 0xA00A06DD, 0.046875000000000, 0.046875000000000)
@(3, 0x00000001, 0xA00A09BB, 0.046875000000000, 0.046875000000000)
@(3, 0x00000001, 0xB00B07DD, 0.046875000000000, 0.046875000000000)
@(3, 0x00000001, 0xB00B0ADD, 0.046875000000000, 0.046875000000000)
@(3, 0x00000001, 0xC00C00CC, -0.046875000000000, -0.046875000000000)
@(3, 0x00000001, 0xD00D08DD, 0.046875000000000, 0.046875000000000)
@(3, 0x00000001, 0xD00D09DD, 0.046875000000000, 0.046875000000000)
@(3, 0x00000001, 0xD00D0FAA, 0.046875000000000, 0.046875000000000)
@(3, 0x00000001, 0xE00E02DD, 0.046875000000000, 0.046875000000000)
@(3, 0x00000001, 0xE00E0455, 0.046875000000000, 0.046875000000000)
@(3, 0x00000001, 0xF00F03DD, 0.046875000000000, 0.046875000000000)
@(3, 0x00000001, 0xF00F0788, -0.046875000000000, -0.046875000000000)
@(3, 0x00000001, 0xF00F0C33, -0.046875000000000, -0.046875000000000)
@(3, 0x00000001, 0x100101AA, 0.042968750000000, 0.042968750000000)
@(3, 0x00000001, 0x20020122, -0.042968750000000, -0.042968750000000)
@(3, 0x00000001, 0x30030022, -0.042968750000000, -0.042968750000000)
@(3, 0x00000001, 0x30030599, -0.042968750000000, -0.042968750000000)
@(3, 0x00000001, 0x30030FAA, -0.042968750000000, -0.042968750000000)
@(3, 0x00000001, 0x500509AA, -0.042968750000000, -0.042968750000000)
@(3, 0x00000001, 0x70070B22, 0.042968750000000, 0.042968750000000)
@(3, 0x00000001, 0x90090522, 0.042968750000000, 0.042968750000000)
@(3, 0x00000001, 0xA00A0922, 0.042968750000000, 0.042968750000000)
@(3, 0x00000001, 0xB00B0822, 0.042968750000000, 0.042968750000000)
@(3, 0x00000001, 0xB00B0BAA, 0.042968750000000, 0.042968750000000)
@(3, 0x00000001, 0xC00C0A99, -0.042968750000000, -0.042968750000000)
@(3, 0x00000001, 0x10010055, -0.039062500000000, -0.039062500000000)
@(3, 0x00000001, 0x10010366, 0.039062500000000, 0.039062500000000)
@(3, 0x00000001, 0x200200AA, 0.039062500000000, 0.039062500000000)
@(3, 0x00000001, 0x20020311, 0.039062500000000, 0.039062500000000)
@(3, 0x00000001, 0x200204EE, 0.039062500000000, 0.039062500000000)
@(3, 0x00000001, 0x20020577, -0.039062500000000, -0.039062500000000)
@(3, 0x00000001, 0x20020B99, 0.039062500000000, 0.039062500000000)
@(3, 0x00000001, 0x20020C33, -0.039062500000000, -0.039062500000000)
@(3, 0x00000001, 0x20020C66, 0.039062500000000, 0.039062500000000)
@(3, 0x00000001, 0x30030155, -0.039062500000000, -0.039062500000000)
@(3, 0x00000001, 0x30030622, 0.039062500000000, 0.039062500000000)
@(3, 0x00000001, 0x40040122, 0.039062500000000, 0.039062500000000)
@(3, 0x00000001, 0x40040655, -0.039062500000000, -0.039062500000000)
@(3, 0x00000001, 0x400408EE, -0.039062500000000, -0.039062500000000)
@(3, 0x00000001, 0x40040922, 0.039062500000000, 0.039062500000000)
@(3, 0x00000001, 0x40040A44, -0.039062500000000, -0.039062500000000)
@(3, 0x00000001, 0x40040ACC, -0.039062500000000, -0.039062500000000)
@(3, 0x00000001, 0x40040E55, -0.039062500000000, -0.039062500000000)
@(3, 0x00000001, 0x50050255, 0.039062500000000, 0.039062500000000)
@(3, 0x00000001, 0x50050455, -0.039062500000000, -0.039062500000000)
@(3, 0x00000001, 0x50050766, 0.039062500000000, 0.039062500000000)
@(3, 0x00000001, 0x50050A55, -0.039062500000000, -0.039062500000000)
@(3, 0x00000001, 0x60060355, 0.039062500000000, 0.039062500000000)
@(3, 0x00000001, 0x60060533, -0.039062500000000, -0.039062500000000)
@(3, 0x00000001, 0x600608CC, -0.039062500000000, -0.039062500000000)
@(3, 0x00000001, 0x60060AEE, -0.039062500000000, -0.039062500000000)
@(3, 0x00000001, 0x60060DBB, -0.039062500000000, -0.039062500000000)
@(3, 0x00000001, 0x70070055, 0.039062500000000, 0.039062500000000)
@(3, 0x00000001, 0x70070BCC, -0.039062500000000, -0.039062500000000)
@(3, 0x00000001, 0x70070CBB, -0.039062500000000, -0.039062500000000)
@(3, 0x00000001, 0x800800CC, 0.039062500000000, 0.039062500000000)
@(3, 0x00000001, 0x90090099, 0.039062500000000, 0.039062500000000)
@(3, 0x00000001, 0x90090944, -0.039062500000000, -0.039062500000000)
@(3, 0x00000001, 0xA00A0399, 0.039062500000000, 0.039062500000000)
@(3, 0x00000001, 0xA00A0466, 0.039062500000000, 0.039062500000000)
@(3, 0x00000001, 0xA00A08AA, 0.039062500000000, 0.039062500000000)
@(3, 0x00000001, 0xA00A0B11, 0.039062500000000, 0.039062500000000)
@(3, 0x00000001, 0xA00A0CEE, 0.039062500000000, 0.039062500000000)
@(3, 0x00000001, 0xA00A0D77, -0.039062500000000, -0.039062500000000)
@(3, 0x00000001, 0xB00B0155, -0.039062500000000, -0.039062500000000)
@(3, 0x00000001, 0xB00B0299, 0.039062500000000, 0.039062500000000)
@(3, 0x00000001, 0xB00B0622, 0.039062500000000, 0.039062500000000)
@(3, 0x00000001, 0xC00C04CC, 0.039062500000000, 0.039062500000000)
@(3, 0x00000001, 0xD00D0499, 0.039062500000000, 0.039062500000000)
@(3, 0x00000001, 0xD00D0D44, -0.039062500000000, -0.039062500000000)
@(3, 0x00000001, 0xE00E0044, -0.039062500000000, -0.039062500000000)
@(3, 0x00000001, 0xE00E0799, 0.039062500000000, 0.039062500000000)
@(3, 0x00000001, 0xF00F0055, -0.039062500000000, -0.039062500000000)
@(3, 0x00000001, 0xF00F0133, -0.039062500000000, -0.039062500000000)
@(3, 0x00000001, 0xF00F05AA, -0.039062500000000, -0.039062500000000)
@(3, 0x00000001, 0xF00F0699, 0.039062500000000, 0.039062500000000)
@(3, 0x00000001, 0x100100AA, -0.035156250000000, -0.035156250000000)
@(3, 0x00000001, 0x10010422, -0.035156250000000, -0.035156250000000)
@(3, 0x00000001, 0x10010B66, 0.035156250000000, 0.035156250000000)
@(3, 0x00000001, 0x10010CAA, 0.035156250000000, 0.035156250000000)
@(3, 0x00000001, 0x20020B44, -0.035156250000000, -0.035156250000000)
@(3, 0x00000001, 0x300300BB, -0.035156250000000, -0.035156250000000)
@(3, 0x00000001, 0x500500AA, -0.035156250000000, -0.035156250000000)
@(3, 0x00000001, 0x50050F66, -0.035156250000000, -0.035156250000000)
@(3, 0x00000001, 0x600601CC, 0.035156250000000, 0.035156250000000)
@(3, 0x00000001, 0x60060322, -0.035156250000000, -0.035156250000000)
@(3, 0x00000001, 0x600605AA, -0.035156250000000, -0.035156250000000)
@(3, 0x00000001, 0x60060922, 0.035156250000000, 0.035156250000000)
@(3, 0x00000001, 0x60060BAA, 0.035156250000000, 0.035156250000000)
@(3, 0x00000001, 0x700703CC, -0.035156250000000, -0.035156250000000)
@(3, 0x00000001, 0x70070933, 0.035156250000000, 0.035156250000000)
@(3, 0x00000001, 0x70070966, -0.035156250000000, -0.035156250000000)
@(3, 0x00000001, 0x70070B44, -0.035156250000000, -0.035156250000000)
@(3, 0x00000001, 0x70070C33, -0.035156250000000, -0.035156250000000)
@(3, 0x00000001, 0x800804BB, -0.035156250000000, -0.035156250000000)
@(3, 0x00000001, 0x80080B44, -0.035156250000000, -0.035156250000000)
@(3, 0x00000001, 0x90090366, -0.035156250000000, -0.035156250000000)
@(3, 0x00000001, 0x90090D22, -0.035156250000000, -0.035156250000000)
@(3, 0x00000001, 0xA00A0433, 0.035156250000000, 0.035156250000000)
@(3, 0x00000001, 0xA00A0BAA, -0.035156250000000, -0.035156250000000)
@(3, 0x00000001, 0xA00A0C33, 0.035156250000000, 0.035156250000000)
@(3, 0x00000001, 0xA00A0FAA, -0.035156250000000, -0.035156250000000)
@(3, 0x00000001, 0xB00B0422, 0.035156250000000, 0.035156250000000)
@(3, 0x00000001, 0xB00B08BB, -0.035156250000000, -0.035156250000000)
@(3, 0x00000001, 0xB00B0A66, 0.035156250000000, 0.035156250000000)
@(3, 0x00000001, 0xC00C0D66, 0.035156250000000, 0.035156250000000)
@(3, 0x00000001, 0xD00D0766, 0.035156250000000, 0.035156250000000)
@(3, 0x00000001, 0xD00D0ACC, 0.035156250000000, 0.035156250000000)
@(3, 0x00000001, 0xF00F0166, -0.035156250000000, -0.035156250000000)
@(3, 0x00000001, 0xF00F0344, -0.035156250000000, -0.035156250000000)
@(3, 0x00000001, 0xF00F03BB, -0.035156250000000, -0.035156250000000)
@(3, 0x00000001, 0xF00F0433, -0.035156250000000, -0.035156250000000)
@(3, 0x00000001, 0xF00F0644, -0.035156250000000, -0.035156250000000)
@(3, 0x00000001, 0xF00F0933, 0.035156250000000, 0.035156250000000)
@(3, 0x00000001, 0xF00F0B22, -0.035156250000000, -0.035156250000000)
@(3, 0x00000001, 0xF00F0BCC, -0.035156250000000, -0.035156250000000)
@(3, 0x00000001, 0xF00F0C44, -0.035156250000000, -0.035156250000000)
@(3, 0x00000001, 0xF00F0CAA, -0.035156250000000, -0.035156250000000)
@(3, 0x00000001, 0x10010088, -0.031250000000000, -0.031250000000000)
@(3, 0x00000001, 0x10010355, 0.031250000000000, 0.031250000000000)
@(3, 0x00000001, 0x100103DD, -0.031250000000000, -0.031250000000000)
@(3, 0x00000001, 0x10010633, -0.031250000000000, -0.031250000000000)
@(3, 0x00000001, 0x10010733, 0.031250000000000, 0.031250000000000)
@(3, 0x00000001, 0x10010899, 0.031250000000000, 0.031250000000000)
@(3, 0x00000001, 0x10010BAA, -0.031250000000000, -0.031250000000000)
@(3, 0x00000001, 0x10010FBB, 0.031250000000000, 0.031250000000000)
@(3, 0x00000001, 0x20020088, 0.031250000000000, 0.031250000000000)
@(3, 0x00000001, 0x200202DD, 0.031250000000000, 0.031250000000000)
@(3, 0x00000001, 0x20020433, -0.031250000000000, -0.031250000000000)
@(3, 0x00000001, 0x200205DD, -0.031250000000000, -0.031250000000000)
@(3, 0x00000001, 0x200206DD, 0.031250000000000, 0.031250000000000)
@(3, 0x00000001, 0x20020788, 0.031250000000000, 0.031250000000000)
@(3, 0x00000001, 0x20020933, 0.031250000000000, 0.031250000000000)
@(3, 0x00000001, 0x20020E44, 0.031250000000000, 0.031250000000000)
@(3, 0x00000001, 0x300301AA, -0.031250000000000, -0.031250000000000)
@(3, 0x00000001, 0x30030355, 0.031250000000000, 0.031250000000000)
@(3, 0x00000001, 0x300303DD, -0.031250000000000, -0.031250000000000)
@(3, 0x00000001, 0x30030477, -0.031250000000000, -0.031250000000000)
@(3, 0x00000001, 0x30030488, 0.031250000000000, 0.031250000000000)
@(3, 0x00000001, 0x30030499, 0.031250000000000, 0.031250000000000)
@(3, 0x00000001, 0x300304DD, 0.031250000000000, 0.031250000000000)
@(3, 0x00000001, 0x300306AA, 0.031250000000000, 0.031250000000000)
@(3, 0x00000001, 0x300307DD, -0.031250000000000, -0.031250000000000)
@(3, 0x00000001, 0x30030944, 0.031250000000000, 0.031250000000000)
@(3, 0x00000001, 0x30030D22, 0.031250000000000, 0.031250000000000)
@(3, 0x00000001, 0x30030DAA, 0.031250000000000, 0.031250000000000)
@(3, 0x00000001, 0x30030E22, -0.031250000000000, -0.031250000000000)
@(3, 0x00000001, 0x40040233, 0.031250000000000, 0.031250000000000)
@(3, 0x00000001, 0x400402BB, 0.031250000000000, 0.031250000000000)
@(3, 0x00000001, 0x40040344, 0.031250000000000, 0.031250000000000)
@(3, 0x00000001, 0x40040377, -0.031250000000000, -0.031250000000000)
@(3, 0x00000001, 0x40040633, -0.031250000000000, -0.031250000000000)
@(3, 0x00000001, 0x400406BB, 0.031250000000000, 0.031250000000000)
@(3, 0x00000001, 0x40040799, -0.031250000000000, -0.031250000000000)
